,cid,uniprot_id,tag,type,label,pdb_id
39062,70702007,O15264,train,-,0,4mygB
38074,49800157,P35610,train,-,1,3b6vB
17553,89721864,P27986,train,-,0,5m6uB
4367,90373001,P56817,train,-,1,6ej3A
40300,73335441,P41594,train,-,1,3lmkB
30970,91895674,P49841,train,-,0,4iq6B
27499,247109,Q9Y5S8,train,-,0,5o0tA
31772,53983927,P09917,train,-,1,3o8yB
29014,89622450,P11362,train,-,1,1evtD
42473,89476611,P13866,train,-,1,3dh4D
32625,10163807,P49354,train,-,1,3e37A
53660,784029,P03372,test,unseen,0,2ocfA
18492,126961583,P00519,train,-,1,1oplB
19754,7852431,Q9GZU7,train,-,0,1ta0A
40347,3121,P56524,train,-,0,2vqmA
24799,619798,P27338,train,-,0,2c75B
34525,71555616,P28482,train,-,1,4qpaB
56490,52932834,P10635,dev,-,0,5tfuD
52512,58223494,P34998,train,-,1,4z9gC
40570,68297501,Q9GZT9,train,-,0,5ox6A
14413,11364766,P22303,train,-,1,4bdtA
52523,59186853,P34998,train,-,1,4z9gC
56728,44265874,P17706,test,unseen,1,1l8kA
630,3676914,P14598,train,-,0,1kq6A
31232,57339739,P49841,train,-,1,4iq6B
49039,90275601,Q9NWZ3,train,-,1,4rmzB
52479,58223398,P34998,train,-,1,4z9gC
24181,71523366,P11309,train,-,1,4rpvA
35017,71714121,Q12809,train,-,0,5va2A
18938,2337974,Q15056,train,-,0,2dngA
46310,2396,P24723,test,seen,1,3txoA
5758,3503,Q04637,train,-,0,1ug3B
42253,44607577,Q9H228,train,-,0,3v2yA
15383,44519667,Q8NET8,dev,-,0,5is0E
30284,89442765,P31749,train,-,1,4ejnA
28458,10393309,Q08499,train,-,0,4x0fB
36865,53470158,O14939,train,-,0,3p0cB
49796,25058310,Q13393,train,-,0,1f0iA
31278,90645144,Q96EB6,train,-,0,5btrC
26345,2261621,Q9Y239,train,-,0,4e9mF
43995,90430645,P53634,train,-,1,4oemA
10607,1108981,Q9HC29,dev,-,0,5irnA
29677,90005968,O00408,train,-,1,3ibjB
52937,91970656,P23109,train,-,1,2a3lA
53095,1543070,O14672,dev,-,0,6be6D
97,59612559,Q05397,train,-,1,2j0jA
35873,67256569,Q9Y233,train,-,1,4dffB
15323,68312992,Q8NET8,train,-,0,5is0E
18420,10568777,P00519,train,-,0,1oplB
36875,53469898,O14939,train,-,1,3p0cB
39251,60207735,O15379,train,-,1,4a69B
9473,68170087,P35968,dev,-,1,3v2aR
14909,11584678,P09619,train,-,1,3mjgY
14141,344205,P22303,train,-,0,4bdtA
35634,46216227,Q9Y233,train,-,1,4dffB
57269,89967593,Q9Y5X9,dev,-,1,1n8sA
52365,90442348,Q9UGL1,train,-,1,5v9tB
1423,70911877,P23219,train,-,0,1eqhB
32056,667615,P25774,train,-,0,2c0yA
52827,23645564,P22748,train,-,1,5ipzD
31864,1102101,P45983,train,-,0,2xs0A
57766,10841047,P25103,test,unseen,1,2ksbA
51652,112500259,P10415,train,-,1,2xa0B
5377,23648272,Q16539,train,-,1,3mptA
40639,90654862,Q8IXJ6,train,-,0,5fyqB
34388,118381057,P28482,train,-,1,4qpaB
41755,67016391,Q06187,test,seen,1,4xi2A
15827,4089709,P31941,train,-,0,2m65A
15115,121595873,Q7Z2W7,train,-,0,6bpqD
53092,4301424,O14672,dev,-,0,6be6D
6631,8140994,Q9GZR1,dev,-,0,3eayA
55720,3035241,P43405,test,unseen,0,4fl2A
20210,44818220,P06493,train,-,0,4yc6G
11421,91895819,Q86TI2,test,seen,0,6eorD
28002,59547807,P48067,test,seen,0,4xptA
43133,71699914,P08581,train,-,1,2uzyD
42622,89477070,P13866,train,-,1,3dh4D
54606,3134132,P78536,dev,-,0,3g42D
26273,675357,Q9Y239,train,-,0,4e9mF
13530,67356253,P11802,train,-,1,3g33C
6290,1484481,Q9GZR1,train,-,0,3eayA
57026,25190922,Q14164,test,unseen,0,4iwqA
23033,78147787,Q00987,train,-,1,4xxbB
48146,89753701,Q14680,train,-,1,4ixpA
46900,90412535,P50750,train,-,1,4ec9A
14824,5331091,P09619,train,-,0,3mjgY
25895,71622801,P04049,train,-,1,3omvB
55658,71233857,P43405,dev,-,1,4fl2A
9216,5329037,P35968,train,-,1,3v2aR
31505,654902,Q07820,train,-,0,2kbwA
39880,491467,P48729,train,-,0,5fqdF
45249,10096504,P48066,train,-,0,5i6zA
6323,974145,Q9GZR1,train,-,0,3eayA
49496,68328161,Q9NWZ3,train,-,1,4rmzB
39380,11846125,P45984,train,-,1,3npcB
45891,124222179,Q92769,dev,-,0,4bkxB
4959,151091,P05186,train,-,0,4kjgB
11015,2801704,P55055,train,-,0,1upwA
6785,68405342,O60563,train,-,1,3tniB
5109,58881853,Q16539,train,-,0,3mptA
8562,10543051,O76074,test,seen,0,3bjcA
16988,460749,Q9Y5X4,train,-,0,4logB
35714,54761641,Q9Y233,train,-,1,4dffB
42085,75246334,Q9HBA0,dev,-,0,6bbjD
40692,71280799,P10721,train,-,1,2ec8A
3660,66547826,P56817,train,-,0,6ej3A
45392,90232272,Q13490,train,-,1,3t6pA
22607,58543085,Q00987,train,-,0,4xxbB
18829,6489964,Q15056,train,-,0,2dngA
27828,60795,O15244,train,-,0,4ldsB
32863,86302095,P52333,train,-,1,3lxlA
116,58525373,Q05397,train,-,1,2j0jA
51619,112500275,P10415,train,-,1,2xa0B
54925,2140576,P78536,test,unseen,0,3g42D
48200,66715546,Q14680,train,-,1,4ixpA
15385,75246194,Q8NET8,dev,-,0,5is0E
45917,9926791,Q15759,train,-,0,3gp0A
15470,3247970,P41145,train,-,0,6b73B
15275,92044540,Q8NET8,train,-,0,5is0E
24772,4654931,O95551,train,-,0,5inoB
18725,91896483,P22736,train,-,0,2qw4D
30359,68751891,P31749,train,-,1,4ejnA
35534,71153171,Q9Y233,train,-,1,4dffB
40977,66555405,P21802,train,-,1,2psqB
7957,124222780,P00533,train,-,1,5xwdA
38548,118005717,Q9UBN7,train,-,1,5g0iB
44226,90414082,P53634,dev,-,1,4oemA
1686,44344532,P23219,train,-,1,1eqhB
32401,59715795,P29474,train,-,0,5vvdD
35903,54675648,Q9Y233,train,-,1,4dffB
50234,44547308,P22607,train,-,1,4k33A
33294,77106256,P48730,train,-,1,4kbcB
3061,9665046,P03951,train,-,0,2f83A
27961,118013372,P48067,train,-,1,4xptA
53384,1487856,O14672,test,unseen,0,6be6D
10305,5330483,P12931,train,-,1,2h8hA
53506,664467,P03372,dev,-,0,2ocfA
19666,52934025,P36888,dev,-,1,3qs9H
27256,653595,P54760,train,-,0,2hleA
43714,78103433,P50579,train,-,1,1b6aA
36204,71288580,Q9Y233,train,-,1,4dffB
49616,58056185,Q9NWZ3,test,seen,1,4rmzB
6644,2542233,Q9GZR1,test,seen,0,3eayA
930,3917287,P14598,train,-,0,1kq6A
26381,58334532,P04629,train,-,1,2ifgB
26197,44360191,P46098,train,-,1,4pirE
31265,54590963,Q96EB6,train,-,0,5btrC
23073,58437998,Q00987,train,-,1,4xxbB
58009,86703914,O95819,dev,-,1,4zk5B
4686,24684580,P05186,train,-,0,4kjgB
32350,11453155,P25774,train,-,1,2c0yA
51946,124037255,P49682,train,-,1,2lnlA
11432,91895801,Q86TI2,test,seen,0,6eorD
15957,57339724,P51452,train,-,0,1vhrB
34888,90467159,Q12809,train,-,0,5va2A
16916,71506446,P05091,train,-,1,5l13H
4049,90413526,P56817,train,-,1,6ej3A
2343,86705475,P24941,train,-,1,5lmkA
31436,3236796,Q07820,train,-,0,2kbwA
28027,5280746,Q96GD4,train,-,0,4af3A
33939,92044918,P28482,train,-,1,4qpaB
16751,11362471,O14757,train,-,1,3tkiA
19502,2883786,O14786,test,seen,0,4gzaH
11962,2003392,P11940,dev,-,0,1cvjH
31812,23647215,P45983,train,-,0,2xs0A
4601,1050206,Q9HC97,dev,-,0,5xszA
46105,3035241,O96013,train,-,0,5uplA
34833,985526,Q9NR96,train,-,0,5y3lB
458,2306153,P14598,train,-,0,1kq6A
13450,77272252,P11802,train,-,1,3g33C
4385,66547317,P56817,train,-,1,6ej3A
5166,23644699,Q16539,train,-,1,3mptA
54598,1547875,P78536,dev,-,0,3g42D
33484,118395394,P28482,train,-,1,4qpaB
15711,16245263,P31941,train,-,0,2m65A
57670,10698096,P25103,dev,-,1,2ksbA
535,2148437,P14598,train,-,0,1kq6A
39440,118009941,Q96S37,train,-,0,4j05B
11651,70652351,Q8NER1,train,-,1,5is0E
57380,89638626,Q9Y5X9,dev,-,1,1n8sA
26281,20873562,Q9Y239,train,-,0,4e9mF
18969,2919628,Q15056,dev,-,0,2dngA
44042,89471956,P53634,train,-,1,4oemA
33883,118365357,P28482,train,-,1,4qpaB
1312,44323830,P23219,train,-,0,1eqhB
3682,25138210,P56817,train,-,0,6ej3A
18583,91970645,P29375,train,-,0,5v9tB
39223,60207696,O15379,train,-,1,4a69B
52545,75075633,P34998,test,seen,1,4z9gC
11928,91895546,P11940,train,-,0,1cvjH
44053,89471966,P53634,train,-,1,4oemA
51303,76332983,Q9H422,test,seen,0,5a54D
29650,44311855,O00408,train,-,0,3ibjB
34428,118381435,P28482,train,-,1,4qpaB
14103,10585736,P22303,train,-,0,4bdtA
18718,91896482,P22736,train,-,0,2qw4D
33519,118365082,P28482,train,-,1,4qpaB
28916,5327908,P11362,train,-,1,1evtD
5770,16193703,Q04637,train,-,0,1ug3B
29088,5330129,P11362,dev,-,1,1evtD
51565,72710568,P16591,dev,-,1,4e93A
55572,118023973,P43405,dev,-,1,4fl2A
29940,15628904,P49798,train,-,0,1agrH
49283,118206381,Q9NWZ3,train,-,1,4rmzB
51801,89726319,P49682,train,-,1,2lnlA
45003,10188683,P05556,train,-,1,4wk4B
36884,53469955,O14939,test,seen,1,3p0cB
30164,89648188,P31749,train,-,0,4ejnA
36717,3749,Q96FL8,dev,-,0,5yckA
33718,76070978,P28482,train,-,1,4qpaB
28107,68078728,Q96GD4,train,-,1,4af3A
15459,44601468,P41145,train,-,0,6b73B
6013,11512139,P29466,train,-,0,3e4cB
44557,10565247,P23975,train,-,0,4xpfA
31616,1630007,Q07820,test,seen,0,2kbwA
46798,71529465,P05067,test,seen,1,4pwqA
25220,53393916,P05177,train,-,0,2hi4A
42298,89476914,P13866,train,-,1,3dh4D
45834,118987449,Q92769,train,-,1,4bkxB
16687,54596898,O14757,train,-,1,3tkiA
6704,9827306,P04070,train,-,0,1autC
39823,121494179,Q9UGN5,train,-,0,4zzyA
52179,72950581,P48048,test,seen,1,3spjA
33020,67479003,P52333,train,-,1,3lxlA
25407,9798904,P10275,train,-,1,5cj6A
26031,22553459,P35372,train,-,0,6ddfR
57987,44293347,P30968,test,unseen,1,4s0vA
25811,11800008,P49356,train,-,1,3e37B
39285,71468526,O15379,train,-,1,4a69B
5336,24823589,Q16539,train,-,1,3mptA
50395,59320787,P22607,train,-,1,4k33A
5451,16116849,Q16539,test,seen,1,3mptA
11255,91895829,Q86TI2,train,-,0,6eorD
43932,90430697,P53634,train,-,1,4oemA
52178,122197751,P48048,dev,-,1,3spjA
3317,1580466,Q9UBE0,train,-,0,3kydA
55646,44187112,P43405,dev,-,1,4fl2A
31746,11802470,P09917,train,-,1,3o8yB
56425,46842383,P10635,dev,-,0,5tfuD
31631,11742136,P09917,train,-,0,3o8yB
43794,46830336,P34969,test,seen,0,4iaqA
27301,44309509,P14416,train,-,1,6cm4A
52428,67406947,P21964,train,-,1,5lsaA
27785,3762660,P42224,train,-,0,1yvlB
48749,72699289,P31639,train,-,1,2xq2A
56612,15951196,P10635,test,unseen,0,5tfuD
57824,19797472,P25103,test,unseen,1,2ksbA
2824,703791,P35236,train,-,0,1zc0A
6381,5349309,Q9GZR1,train,-,0,3eayA
31730,44157829,P09917,train,-,1,3o8yB
4775,736396,P05186,train,-,0,4kjgB
20219,9864175,P06493,train,-,0,4yc6G
28142,66763628,Q96GD4,train,-,1,4af3A
55310,58072014,P43405,dev,-,1,4fl2A
40930,68005522,P21802,train,-,1,2psqB
19879,9502432,Q9GZU7,train,-,0,1ta0A
26965,118009802,P04629,dev,-,1,2ifgB
49937,58548077,O76083,train,-,0,4y8cB
43013,10671928,P25101,train,-,1,5xprA
18286,71506445,P21397,test,seen,0,2bxsB
22830,91801053,Q00987,train,-,1,4xxbB
6905,68405621,O60563,train,-,1,3tniB
34105,118045238,P28482,train,-,1,4qpaB
54315,11710873,P11712,test,unseen,0,5x23A
15865,752827,P31941,train,-,0,2m65A
36698,16372163,O00255,test,seen,0,6b41A
7271,2457722,Q9Y4P1,test,seen,0,2d1iB
34474,118380874,P28482,train,-,1,4qpaB
1013,940237,P14598,train,-,0,1kq6A
39521,86291768,Q96S37,train,-,1,4j05B
43269,58190579,P08581,train,-,1,2uzyD
33946,118046376,P28482,train,-,1,4qpaB
7237,91898336,Q9Y4P1,train,-,0,2d1iB
41358,50994894,Q06187,train,-,0,4xi2A
39638,118797720,Q15910,train,-,1,6c24C
40153,10359073,P41594,train,-,0,3lmkB
57714,44305511,P25103,dev,-,1,2ksbA
2027,44819304,P24941,train,-,0,5lmkA
46023,91826361,Q15059,train,-,1,2yw5A
6690,9826716,P04070,train,-,0,1autC
9835,44273554,P12931,train,-,0,2h8hA
7401,10450005,P00533,train,-,0,5xwdA
26771,73672464,P04629,train,-,1,2ifgB
13540,58299831,P11802,train,-,1,3g33C
38916,91899718,P04156,train,-,0,4kmlA
9750,5328508,P12931,train,-,0,2h8hA
19170,11948998,O14786,train,-,0,4gzaH
39162,118009846,Q16620,train,-,1,5mo9X
5735,1471255,Q04637,train,-,0,1ug3B
11023,783935,P55055,train,-,0,1upwA
41898,149790,Q07343,train,-,0,4x0fB
28148,16731303,Q96GD4,train,-,1,4af3A
33380,58881836,P28482,train,-,0,4qpaB
33854,118046367,P28482,train,-,1,4qpaB
52094,118159337,P46095,train,-,1,3v2yA
34644,118380782,P28482,train,-,1,4qpaB
45471,59823040,Q02750,train,-,1,5kkrC
41408,71008620,Q06187,train,-,1,4xi2A
49902,49792852,Q15118,train,-,0,2q8hA
6561,91898187,Q9GZR1,train,-,0,3eayA
40611,68297248,Q9GZT9,train,-,1,5ox6A
27289,5717,P14416,train,-,0,6cm4A
41365,69670270,Q06187,train,-,0,4xi2A
24408,46179494,P11309,train,-,1,4rpvA
43556,44382635,P26010,test,seen,1,3v4vD
23778,54585900,P37231,test,seen,0,3e00D
14021,25181242,Q9HC16,test,seen,0,2mzzA
19825,656134,Q9GZU7,train,-,0,1ta0A
13712,731724,Q9HC16,train,-,0,2mzzA
10770,3243384,P07900,train,-,0,5fwpB
25662,71586655,O15151,train,-,0,4rxzB
12077,10096378,P24557,train,-,1,5vcgA
22939,58437582,Q00987,train,-,1,4xxbB
5749,657975,Q04637,train,-,0,1ug3B
10022,11691678,P12931,train,-,1,2h8hA
20461,58315458,P06493,dev,-,0,4yc6G
3919,90417533,P56817,train,-,1,6ej3A
39514,117653498,Q96S37,train,-,1,4j05B
13442,58299820,P11802,train,-,1,3g33C
37870,59492712,Q15119,train,-,0,5j71A
45722,5280343,P34913,train,-,0,6aumA
19765,54691637,Q9GZU7,train,-,0,1ta0A
53068,97124,O14672,dev,-,0,6be6D
41728,122362662,Q06187,train,-,1,4xi2A
25091,4601,P05177,train,-,0,2hi4A
25835,10791550,P49356,train,-,1,3e37B
55601,119099010,P43405,dev,-,1,4fl2A
15151,91937558,Q7Z2W7,train,-,1,6bpqD
36788,3921758,P21554,train,-,0,5u09A
49444,118215495,Q9NWZ3,train,-,1,4rmzB
5087,58881805,Q16539,train,-,0,3mptA
41675,71015785,Q06187,train,-,1,4xi2A
43975,90430878,P53634,train,-,1,4oemA
23997,67230295,P11309,train,-,1,4rpvA
5822,1180382,Q04637,train,-,0,1ug3B
17307,324352,P00374,dev,-,1,1hfqA
57791,10815815,P25103,test,unseen,1,2ksbA
12521,1471639,P34949,train,-,0,5nw7A
37430,5461108,P11142,train,-,0,3c7nB
38610,46175773,P23946,train,-,1,1kltA
56396,52935810,P10635,dev,-,0,5tfuD
26293,16654630,Q9Y239,train,-,0,4e9mF
34266,118365347,P28482,train,-,1,4qpaB
52790,66768533,Q13418,train,-,1,3repA
10007,5328952,P12931,train,-,1,2h8hA
7179,5130855,Q9Y4P1,train,-,0,2d1iB
20432,59674025,P06493,train,-,1,4yc6G
54803,5322450,P78536,test,unseen,0,3g42D
7232,24791058,Q9Y4P1,train,-,0,2d1iB
22730,71145769,Q00987,train,-,1,4xxbB
8877,5329395,P35968,train,-,1,3v2aR
31617,684154,Q07820,test,seen,0,2kbwA
39923,56645597,P31751,train,-,0,5kcvA
23331,54429170,Q07869,train,-,1,3e00D
31896,46896670,P45983,train,-,1,2xs0A
21686,71225284,P68400,train,-,1,4md8H
45089,44280994,Q9HCR9,train,-,1,3bjcA
42994,10504542,P25101,train,-,1,5xprA
12304,3265453,Q15788,train,-,0,5nwxA
37765,16118943,Q13255,dev,-,1,3ks9B
14189,24276654,P22303,train,-,0,4bdtA
9603,5329194,P12931,train,-,0,2h8hA
53413,1433164,P03372,dev,-,0,2ocfA
9395,1462274,P35968,train,-,1,3v2aR
23304,54583996,Q07869,train,-,0,3e00D
19265,44141987,O14786,train,-,0,4gzaH
57975,44215053,P30968,test,unseen,1,4s0vA
52958,772885,Q92952,train,-,1,6cnoD
37401,71305058,P00797,test,seen,0,4amtA
3440,664407,Q9UBE0,train,-,0,3kydA
10878,67984974,P07900,train,-,1,5fwpB
55124,89866742,P43405,dev,-,1,4fl2A
48920,11640458,P07333,train,-,1,4liqE
14971,1538822,P09619,dev,-,0,3mjgY
32641,44315132,P49354,train,-,1,3e37A
55428,53251506,P43405,dev,-,1,4fl2A
4236,117600831,P56817,train,-,1,6ej3A
23266,16116849,Q02763,dev,-,0,4k0vA
1857,58315399,P24941,train,-,0,5lmkA
25113,54454,P05177,train,-,0,2hi4A
56445,52933545,P10635,dev,-,0,5tfuD
6604,2439735,Q9GZR1,train,-,0,3eayA
16631,11418927,O14757,train,-,1,3tkiA
11942,630907,P11940,train,-,0,1cvjH
39063,70702011,O15264,dev,-,0,4mygB
45832,87718907,Q92769,train,-,1,4bkxB
50832,58413379,Q9HBH9,train,-,1,2ac3A
42534,89476870,P13866,train,-,1,3dh4D
56864,44418213,Q12884,dev,-,0,1z68B
31412,3127911,P41235,test,seen,0,4iqrF
17346,567825,Q92731,train,-,0,1qkmA
44805,9927009,P05556,train,-,0,4wk4B
28986,90349050,P11362,train,-,1,1evtD
44993,20687518,P05556,train,-,1,4wk4B
22031,10481751,P32239,train,-,1,5zbhA
12159,10254162,P24557,train,-,1,5vcgA
50810,58413241,Q9HBH9,train,-,1,2ac3A
16557,1840634,O14757,train,-,0,3tkiA
16926,5153088,Q9Y5X4,train,-,0,4logB
23561,72571,P55211,test,seen,0,1jxqD
25443,25093229,P10275,train,-,1,5cj6A
1033,5309663,P14598,train,-,0,1kq6A
53411,3720072,P03372,dev,-,0,2ocfA
27651,1485889,P42224,train,-,0,1yvlB
33641,118045710,P28482,train,-,1,4qpaB
40872,44265874,P08575,train,-,0,1yguB
25345,58064756,P10275,train,-,0,5cj6A
39307,24881407,O15379,train,-,1,4a69B
1862,90643517,P24941,train,-,0,5lmkA
28544,7314659,Q96SD1,train,-,0,5ahoA
6816,118274394,O60563,train,-,1,3tniB
52496,58223478,P34998,train,-,1,4z9gC
33360,44575127,P28482,train,-,0,4qpaB
20336,9914412,P06493,train,-,1,4yc6G
16465,25190762,Q00535,train,-,1,3o0gB
33544,92044872,P28482,train,-,1,4qpaB
27951,118013316,P48067,train,-,1,4xptA
746,5639749,P14598,train,-,0,1kq6A
41067,2207086,P04406,train,-,0,1znqQ
7919,57335382,P00533,train,-,1,5xwdA
40703,71281007,P10721,train,-,1,2ec8A
43302,71699889,P08581,train,-,1,2uzyD
28105,71678206,Q96GD4,train,-,1,4af3A
32963,91669298,P52333,train,-,1,3lxlA
49627,72706840,Q13188,train,-,1,5dh3B
41499,71230655,Q06187,train,-,1,4xi2A
53002,44478401,P54764,test,seen,1,4bkaA
28388,10244704,P21731,train,-,0,2ziyA
4430,66558600,P56817,dev,-,1,6ej3A
12193,91928832,P24557,train,-,1,5vcgA
3837,90412848,P56817,train,-,1,6ej3A
28705,5328534,P11362,train,-,0,1evtD
6782,50906175,O60563,train,-,1,3tniB
32308,23648292,P25774,train,-,1,2c0yA
39535,53662785,Q96S37,test,seen,0,4j05B
25838,44315459,P49356,train,-,1,3e37B
27991,118013393,P48067,train,-,1,4xptA
24277,71522669,P11309,train,-,1,4rpvA
23989,59226458,P11309,train,-,1,4rpvA
6353,708195,Q9GZR1,train,-,0,3eayA
27014,90683848,P04629,test,seen,1,2ifgB
42733,44473016,Q04759,train,-,1,1xjdA
34860,4879298,Q9NR96,train,-,0,5y3lB
44898,12042474,P05556,train,-,1,4wk4B
35311,58547006,Q9Y233,train,-,1,4dffB
25643,57521311,P10619,train,-,1,4cibA
47016,90412702,P50750,train,-,1,4ec9A
13199,68313496,P11802,train,-,1,3g33C
57116,15951482,P35228,test,unseen,0,4cx7D
22278,5307856,P53779,train,-,0,3ttjA
55202,70978681,P43405,dev,-,1,4fl2A
4977,2975202,P05186,train,-,0,4kjgB
1532,15485017,P23219,train,-,0,1eqhB
293,46208231,Q05397,train,-,1,2j0jA
43593,23647778,P50579,train,-,1,1b6aA
53198,754572,O14672,test,unseen,0,6be6D
52836,11442891,Q9UQB9,train,-,1,4af3A
48243,66715946,Q14680,train,-,1,4ixpA
53404,9550351,P03372,dev,-,0,2ocfA
12370,6253,Q15788,train,-,0,5nwxA
36494,44547516,Q9Y233,dev,-,1,4dffB
23465,9649400,P55211,train,-,0,1jxqD
18527,71547862,P00519,dev,-,0,1oplB
31987,71208347,P45983,train,-,1,2xs0A
18126,2798381,P21397,train,-,0,2bxsB
50892,117793148,Q9HBH9,train,-,1,2ac3A
54416,4852866,P78536,dev,-,0,3g42D
7305,5328601,P00533,train,-,0,5xwdA
2222,5329655,P24941,train,-,1,5lmkA
40312,89979200,P41594,train,-,1,3lmkB
945,16187240,P14598,train,-,0,1kq6A
15039,121595852,Q7Z2W7,train,-,0,6bpqD
51977,89726516,P49682,train,-,1,2lnlA
52818,67155798,P15692,test,seen,0,3v2aA
4307,66665225,P56817,train,-,1,6ej3A
27123,9914310,P24530,train,-,1,5xprA
54520,6162527,P78536,dev,-,0,3g42D
11414,91895859,Q86TI2,test,seen,0,6eorD
42388,89476655,P13866,train,-,1,3dh4D
3569,91899477,P56817,train,-,0,6ej3A
44425,56672905,P05129,dev,-,1,3pfqA
22876,86766862,Q00987,train,-,1,4xxbB
26964,86767250,P04629,dev,-,1,2ifgB
4369,72703400,P56817,train,-,1,6ej3A
27712,5307179,P42224,train,-,0,1yvlB
26322,650170,Q9Y239,train,-,0,4e9mF
14236,11249560,P22303,train,-,1,4bdtA
32026,58881853,P45983,test,seen,0,2xs0A
41156,86279550,Q99572,train,-,1,5u2hB
43590,121237996,P50579,train,-,1,1b6aA
2624,4877,P24941,test,seen,0,5lmkA
29027,5328161,P11362,train,-,1,1evtD
1117,2812315,P14598,test,seen,0,1kq6A
7372,10331922,P00533,train,-,0,5xwdA
43633,121237995,P50579,train,-,1,1b6aA
41644,56604907,Q06187,train,-,1,4xi2A
26184,6426760,P46098,train,-,0,4pirE
48921,67201460,P07333,train,-,1,4liqE
50050,10530740,P30411,train,-,1,4yayA
267,58522591,Q05397,train,-,1,2j0jA
57534,89962853,Q9Y5X9,test,unseen,1,1n8sA
40088,24971394,P31751,train,-,1,5kcvA
46353,58035522,O60341,train,-,1,3zmvA
46387,86292387,P25440,train,-,1,4uygF
5940,1798249,Q04637,test,seen,0,1ug3B
57008,71295187,Q14164,dev,-,1,4iwqA
91,58522576,Q05397,train,-,1,2j0jA
20738,10475630,P06239,train,-,0,2hckB
12238,1485433,Q15788,train,-,0,5nwxA
23772,53470386,P37231,train,-,1,3e00D
45662,156422,Q9NQU5,test,seen,0,2c30A
57322,89962260,Q9Y5X9,dev,-,1,1n8sA
11291,23645923,Q86TI2,train,-,0,6eorD
16619,11293798,O14757,train,-,1,3tkiA
49227,118206155,Q9NWZ3,train,-,1,4rmzB
50500,68168870,P22607,train,-,1,4k33A
55864,66958906,P43405,test,unseen,1,4fl2A
50021,10722378,P30411,train,-,1,4yayA
26569,25115966,P04629,train,-,1,2ifgB
40207,73335550,P41594,train,-,1,3lmkB
30767,71138312,P31749,train,-,1,4ejnA
19154,9655973,O14786,train,-,0,4gzaH
53109,930112,O14672,dev,-,0,6be6D
14659,5328454,P09619,train,-,0,3mjgY
56388,24949702,P10635,dev,-,0,5tfuD
46806,16079071,P52564,train,-,0,3vn9A
44003,89471996,P53634,train,-,1,4oemA
4066,23647388,P56817,train,-,1,6ej3A
19858,54693352,Q9GZU7,train,-,0,1ta0A
55390,66959348,P43405,dev,-,1,4fl2A
26214,10738329,P46098,train,-,1,4pirE
20242,5330377,P06493,train,-,0,4yc6G
4295,57387887,P56817,train,-,1,6ej3A
27178,973790,P54760,train,-,0,2hleA
43086,405370,O95749,train,-,0,2q80F
49857,46836468,P15428,train,-,1,2gdzA
43687,121237887,P50579,train,-,1,1b6aA
27775,2368480,P42224,train,-,0,1yvlB
11543,75246334,Q8NER1,train,-,0,5is0E
28192,23583059,Q96GD4,train,-,1,4af3A
22875,86766869,Q00987,train,-,1,4xxbB
44932,44372342,P05556,train,-,1,4wk4B
55547,44189622,P43405,dev,-,1,4fl2A
36276,59327182,Q9Y233,train,-,1,4dffB
42800,5362124,P12821,train,-,1,4bzsB
41213,86280736,Q99572,train,-,1,5u2hB
4582,24978824,Q9HC97,train,-,0,5xszA
33313,24204009,O96017,train,-,0,1gxcJ
5556,5308123,Q04637,train,-,0,1ug3B
57840,10618033,P06401,dev,-,0,1sqnB
654,3523776,P14598,train,-,0,1kq6A
12835,677487,P34949,dev,-,0,5nw7A
8319,10646809,O76074,train,-,0,3bjcA
56750,10783444,P04626,dev,-,0,3rcdD
19006,91896503,Q14289,train,-,0,4ekuA
18065,1480809,P51843,dev,-,0,3f5cC
19683,2155273,Q01064,train,-,0,5w6eA
32052,3241666,P25774,train,-,0,2c0yA
46442,86293538,P25440,dev,-,1,4uygF
20821,58432963,P06239,train,-,1,2hckB
40080,86766574,P31751,train,-,1,5kcvA
5489,2834991,P62136,train,-,0,4g9jB
43481,44310021,P26010,train,-,1,3v4vD
50155,149790,Q08493,train,-,0,4x0fB
22425,342996,P53779,train,-,0,3ttjA
44289,91970647,Q9Y468,train,-,0,3oq5C
55231,58456085,P43405,dev,-,1,4fl2A
40447,11227304,Q9Y5Z0,train,-,1,3zlqB
56761,2396126,P04626,dev,-,0,3rcdD
10978,9627575,P55055,train,-,0,1upwA
45099,44280985,Q9HCR9,train,-,1,3bjcA
35890,44608769,Q9Y233,train,-,1,4dffB
43347,89451580,P08581,train,-,1,2uzyD
11012,2092066,P55055,train,-,0,1upwA
18820,90654810,P19971,train,-,0,2wk6B
6744,86580155,O60563,train,-,0,3tniB
17875,25115038,P27815,train,-,1,4x0fB
38282,67476209,O15530,train,-,1,1uu8A
15889,704098,P31941,dev,-,0,2m65A
18490,126961594,P00519,train,-,1,1oplB
55049,71241964,P43405,dev,-,1,4fl2A
27036,10550033,P24530,train,-,0,5xprA
5191,73297240,Q16539,train,-,1,3mptA
38992,71768688,P41597,train,-,1,5t1aA
57638,5505,Q16850,test,unseen,0,4uhiD
7822,5328380,P00533,train,-,1,5xwdA
50253,59321168,P22607,train,-,1,4k33A
15071,121595878,Q7Z2W7,train,-,0,6bpqD
48943,58994468,P07333,train,-,1,4liqE
33871,118380948,P28482,train,-,1,4qpaB
9540,90654142,P35968,test,seen,1,3v2aR
26575,67500360,P04629,train,-,1,2ifgB
